dataset	ensembl_transcript_id	chromosome_name	exon_chrom_start	exon_chrom_end	external_gene_name	strand	rank	mmusculus_homolog_associated_gene_name	description	version
bmutus_gene_ensembl	ENSBMUT00000001255	JH880613.1	2605898	2606226	HOXB1	1	2	Hoxb1	Wild yak genes (BosGru_v2.0)	BosGru_v2.0
bmutus_gene_ensembl	ENSBMUT00000001076	JH880613.1	2436230	2436833	HOXB13	1	1	Hoxb13	Wild yak genes (BosGru_v2.0)	BosGru_v2.0
bmutus_gene_ensembl	ENSBMUT00000001076	JH880613.1	2437711	2437964	HOXB13	1	2	Hoxb13	Wild yak genes (BosGru_v2.0)	BosGru_v2.0
bmutus_gene_ensembl	ENSBMUT00000001114	JH880613.1	2511392	2511908	HOXB9	1	1	Hoxb9	Wild yak genes (BosGru_v2.0)	BosGru_v2.0
bmutus_gene_ensembl	ENSBMUT00000001114	JH880613.1	2514538	2514999	HOXB9	1	2	Hoxb9	Wild yak genes (BosGru_v2.0)	BosGru_v2.0
bsplendens_gene_ensembl	ENSBSLT00000028616	8	9564599	9565619	hoxb13a	1	1	Hoxb13	Siamese fighting fish genes (fBetSpl5.2)	fBetSpl5.2
bsplendens_gene_ensembl	ENSBSLT00000028616	8	9566028	9566647	hoxb13a	1	2	Hoxb13	Siamese fighting fish genes (fBetSpl5.2)	fBetSpl5.2
bsplendens_gene_ensembl	ENSBSLT00000028714	8	9703430	9704908	hoxb1a	1	1	Hoxb1	Siamese fighting fish genes (fBetSpl5.2)	fBetSpl5.2
bsplendens_gene_ensembl	ENSBSLT00000028714	8	9705951	9707315	hoxb1a	1	2	Hoxb1	Siamese fighting fish genes (fBetSpl5.2)	fBetSpl5.2
bsplendens_gene_ensembl	ENSBSLT00000028623	8	9589324	9589936	hoxb9a	1	1	Hoxb9	Siamese fighting fish genes (fBetSpl5.2)	fBetSpl5.2
bsplendens_gene_ensembl	ENSBSLT00000028623	8	9595505	9596332	hoxb9a	1	2	Hoxb9	Siamese fighting fish genes (fBetSpl5.2)	fBetSpl5.2
btaurus_gene_ensembl	ENSBTAT00000009997	19	37957710	37958488	HOXB1	1	1	Hoxb1	Cow genes (ARS-UCD1.3)	ARS-UCD1.3
btaurus_gene_ensembl	ENSBTAT00000009997	19	37958940	37960269	HOXB1	1	2	Hoxb1	Cow genes (ARS-UCD1.3)	ARS-UCD1.3
btaurus_gene_ensembl	ENSBTAT00000019523	19	37792257	37792905	HOXB13	1	1	Hoxb13	Cow genes (ARS-UCD1.3)	ARS-UCD1.3
btaurus_gene_ensembl	ENSBTAT00000019523	19	37793783	37794223	HOXB13	1	2	Hoxb13	Cow genes (ARS-UCD1.3)	ARS-UCD1.3
btaurus_gene_ensembl	ENSBTAT00000118662	19	37866983	37867560	HOXB9	1	1	Hoxb9	Cow genes (ARS-UCD1.3)	ARS-UCD1.3
btaurus_gene_ensembl	ENSBTAT00000118662	19	37870197	37870934	HOXB9	1	2	Hoxb9	Cow genes (ARS-UCD1.3)	ARS-UCD1.3
cabingdonii_gene_ensembl	ENSCABT00000003901	PKMU01002623.1	2644246	2644858	HOXB1	-1	1	Hoxb1	Abingdon island giant tortoise genes (ASM359739v1)	ASM359739v1
cabingdonii_gene_ensembl	ENSCABT00000003901	PKMU01002623.1	2643188	2643513	HOXB1	-1	2	Hoxb1	Abingdon island giant tortoise genes (ASM359739v1)	ASM359739v1
cabingdonii_gene_ensembl	ENSCABT00000003934	PKMU01002623.1	2805460	2805471	HOXB13	-1	1	Hoxb13	Abingdon island giant tortoise genes (ASM359739v1)	ASM359739v1
cabingdonii_gene_ensembl	ENSCABT00000003934	PKMU01002623.1	2804809	2805415	HOXB13	-1	2	Hoxb13	Abingdon island giant tortoise genes (ASM359739v1)	ASM359739v1
cabingdonii_gene_ensembl	ENSCABT00000003934	PKMU01002623.1	2803154	2803404	HOXB13	-1	3	Hoxb13	Abingdon island giant tortoise genes (ASM359739v1)	ASM359739v1
cabingdonii_gene_ensembl	ENSCABT00000003930	PKMU01002623.1	2740704	2741211	HOXB9	-1	1	Hoxb9	Abingdon island giant tortoise genes (ASM359739v1)	ASM359739v1
cabingdonii_gene_ensembl	ENSCABT00000003930	PKMU01002623.1	2737445	2737680	HOXB9	-1	2	Hoxb9	Abingdon island giant tortoise genes (ASM359739v1)	ASM359739v1
catys_gene_ensembl	ENSCATT00000048314	KQ012541.1	2279081	2279757	HOXB1	1	1	Hoxb1	Sooty mangabey genes (Caty_1.0)	Caty_1.0
catys_gene_ensembl	ENSCATT00000048314	KQ012541.1	2280209	2281558	HOXB1	1	2	Hoxb1	Sooty mangabey genes (Caty_1.0)	Caty_1.0
catys_gene_ensembl	ENSCATT00000062419	KQ012541.1	2078971	2080104	HOXB13	1	1	Hoxb13	Sooty mangabey genes (Caty_1.0)	Caty_1.0
catys_gene_ensembl	ENSCATT00000062419	KQ012541.1	2081055	2081284	HOXB13	1	2	Hoxb13	Sooty mangabey genes (Caty_1.0)	Caty_1.0
catys_gene_ensembl	ENSCATT00000062419	KQ012541.1	2081903	2084685	HOXB13	1	3	Hoxb13	Sooty mangabey genes (Caty_1.0)	Caty_1.0
catys_gene_ensembl	ENSCATT00000002402	KQ012541.1	2182832	2184427	HOXB9	1	1	Hoxb9	Sooty mangabey genes (Caty_1.0)	Caty_1.0
catys_gene_ensembl	ENSCATT00000002402	KQ012541.1	2187043	2190546	HOXB9	1	2	Hoxb9	Sooty mangabey genes (Caty_1.0)	Caty_1.0
cauratus_gene_ensembl	ENSCART00000005914	3	5137194	5137994	hoxb13a	1	1	Hoxb13	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000005914	3	5138387	5138816	hoxb13a	1	2	Hoxb13	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000066905	28	9237137	9238746	hoxb13a	1	1	Hoxb13	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000066905	28	9239098	9239503	hoxb13a	1	2	Hoxb13	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000006026	3	5247987	5248617	hoxb1a	1	1	Hoxb1	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000006026	3	5249358	5250325	hoxb1a	1	2	Hoxb1	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000067071	28	9349874	9350507	hoxb1a	1	1	Hoxb1	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000067071	28	9351273	9351760	hoxb1a	1	2	Hoxb1	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000036245	12	3660740	3661334	hoxb1b	-1	1	Hoxb1	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000036245	12	3660314	3660648	hoxb1b	-1	2	Hoxb1	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000113431	37	10977543	10978128	hoxb1b	1	1	Hoxb1	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000113431	37	10978245	10978579	hoxb1b	1	2	Hoxb1	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000005947	3	5158983	5159496	hoxb9a	1	1	Hoxb9	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000005947	3	5161819	5161952	hoxb9a	1	2	Hoxb9	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000005947	3	5163168	5163520	hoxb9a	1	3	Hoxb9	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000005950	3	5158983	5159496	hoxb9a	1	1	Hoxb9	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000005950	3	5161819	5162345	hoxb9a	1	2	Hoxb9	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000066926	28	9260751	9261264	hoxb9a	1	1	Hoxb9	Goldfish genes (ASM336829v1)	ASM336829v1
cauratus_gene_ensembl	ENSCART00000066926	28	9263782	9264305	hoxb9a	1	2	Hoxb9	Goldfish genes (ASM336829v1)	ASM336829v1
cccarpio_gene_ensembl	ENSCCRT00000063035	CAJNDQ010000002.1	17107877	17108787	hoxb13a	1	1	Hoxb13	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000063035	CAJNDQ010000002.1	17109156	17109553	hoxb13a	1	2	Hoxb13	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000134573	CAJNDQ010000004.1	24205965	24207166	hoxb13a	1	1	Hoxb13	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000134573	CAJNDQ010000004.1	24207546	24207952	hoxb13a	1	2	Hoxb13	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000149370	CAJNDQ010000002.1	17222058	17222694	hoxb1a	1	1	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000149370	CAJNDQ010000002.1	17223468	17223945	hoxb1a	1	2	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000198015	CAJNDQ010000004.1	24273511	24274203	hoxb1a	1	1	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000198015	CAJNDQ010000004.1	24274958	24275306	hoxb1a	1	2	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000132510	CAJNDQ010000026.1	15712324	15712690	hoxb1b	1	1	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000132510	CAJNDQ010000026.1	15723808	15723923	hoxb1b	1	2	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000132510	CAJNDQ010000026.1	15727099	15727477	hoxb1b	1	3	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000132510	CAJNDQ010000026.1	15727690	15729802	hoxb1b	1	4	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000132510	CAJNDQ010000026.1	15729891	15730387	hoxb1b	1	5	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000191263	CAJNDQ010000045.1	10472823	10473270	hoxb1b	-1	1	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000191263	CAJNDQ010000045.1	10461288	10461402	hoxb1b	-1	2	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000191263	CAJNDQ010000045.1	10457456	10457903	hoxb1b	-1	3	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000191263	CAJNDQ010000045.1	10455213	10457260	hoxb1b	-1	4	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000191263	CAJNDQ010000045.1	10454601	10455097	hoxb1b	-1	5	Hoxb1	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000118949	CAJNDQ010000004.1	24230051	24230698	hoxb9a	1	1	Hoxb9	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000118949	CAJNDQ010000004.1	24233239	24233729	hoxb9a	1	2	Hoxb9	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000118949	CAJNDQ010000004.1	24234739	24235450	hoxb9a	1	3	Hoxb9	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000134977	CAJNDQ010000002.1	17130534	17131254	hoxb9a	1	1	Hoxb9	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000134977	CAJNDQ010000002.1	17133698	17134745	hoxb9a	1	2	Hoxb9	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cccarpio_gene_ensembl	ENSCCRT00000134977	CAJNDQ010000002.1	17134771	17135938	hoxb9a	1	3	Hoxb9	Common carp genes (Cypcar_WagV4.0)	Cypcar_WagV4.0
cdromedarius_gene_ensembl	ENSCDRT00005028953	16	28244515	28245094	HOXB1	1	1	Hoxb1	Arabian camel genes (CamDro2)	CamDro2
cdromedarius_gene_ensembl	ENSCDRT00005028953	16	28245523	28245851	HOXB1	1	2	Hoxb1	Arabian camel genes (CamDro2)	CamDro2
cdromedarius_gene_ensembl	ENSCDRT00005028343	16	28090693	28091296	HOXB13	1	1	Hoxb13	Arabian camel genes (CamDro2)	CamDro2
cdromedarius_gene_ensembl	ENSCDRT00005028343	16	28092270	28092523	HOXB13	1	2	Hoxb13	Arabian camel genes (CamDro2)	CamDro2
cdromedarius_gene_ensembl	ENSCDRT00005028530	16	28153014	28153530	HOXB9	1	1	Hoxb9	Arabian camel genes (CamDro2)	CamDro2
cdromedarius_gene_ensembl	ENSCDRT00005028530	16	28156205	28156440	HOXB9	1	2	Hoxb9	Arabian camel genes (CamDro2)	CamDro2
celegans_gene_ensembl	NA	NA	NA	NA	NA	NA	NA	NA	Caenorhabditis elegans (Nematode, N2) genes (WBcel235)	WBcel235
cgchok1gshd_gene_ensembl	ENSCGRT00001031924	scaffold_12	30340806	30341370	Hoxb1	1	1	Hoxb1	Chinese hamster CHOK1GS genes (CHOK1GS_HDv1)	CHOK1GS_HDv1
cgchok1gshd_gene_ensembl	ENSCGRT00001031924	scaffold_12	30341799	30342127	Hoxb1	1	2	Hoxb1	Chinese hamster CHOK1GS genes (CHOK1GS_HDv1)	CHOK1GS_HDv1
cgchok1gshd_gene_ensembl	ENSCGRT00001018304	scaffold_12	30173706	30174306	Hoxb13	1	1	Hoxb13	Chinese hamster CHOK1GS genes (CHOK1GS_HDv1)	CHOK1GS_HDv1
cgchok1gshd_gene_ensembl	ENSCGRT00001018304	scaffold_12	30175244	30175497	Hoxb13	1	2	Hoxb13	Chinese hamster CHOK1GS genes (CHOK1GS_HDv1)	CHOK1GS_HDv1
cgchok1gshd_gene_ensembl	ENSCGRT00001018666	scaffold_12	30246085	30246601	Hoxb9	1	1	Hoxb9	Chinese hamster CHOK1GS genes (CHOK1GS_HDv1)	CHOK1GS_HDv1
cgchok1gshd_gene_ensembl	ENSCGRT00001018666	scaffold_12	30249097	30249332	Hoxb9	1	2	Hoxb9	Chinese hamster CHOK1GS genes (CHOK1GS_HDv1)	CHOK1GS_HDv1
cgobio_gene_ensembl	ENSCGOT00000001444	8	21104922	21105636	hoxb13a	-1	1	Hoxb13	Channel bull blenny genes (fCotGob3.1)	fCotGob3.1
cgobio_gene_ensembl	ENSCGOT00000001444	8	21103762	21104009	hoxb13a	-1	2	Hoxb13	Channel bull blenny genes (fCotGob3.1)	fCotGob3.1
cgobio_gene_ensembl	ENSCGOT00000001416	8	20889498	20889696	hoxb1a	-1	1	Hoxb1	Channel bull blenny genes (fCotGob3.1)	fCotGob3.1
cgobio_gene_ensembl	ENSCGOT00000001416	8	20889350	20889425	hoxb1a	-1	2	Hoxb1	Channel bull blenny genes (fCotGob3.1)	fCotGob3.1
cgobio_gene_ensembl	ENSCGOT00000001416	8	20888847	20889298	hoxb1a	-1	3	Hoxb1	Channel bull blenny genes (fCotGob3.1)	fCotGob3.1
cgobio_gene_ensembl	ENSCGOT00000001416	8	20887163	20887503	hoxb1a	-1	4	Hoxb1	Channel bull blenny genes (fCotGob3.1)	fCotGob3.1
cgobio_gene_ensembl	ENSCGOT00000045851	19	6120647	6121211	hoxb1b	1	1	Hoxb1	Channel bull blenny genes (fCotGob3.1)	fCotGob3.1
cgobio_gene_ensembl	ENSCGOT00000045851	19	6121472	6122259	hoxb1b	1	2	Hoxb1	Channel bull blenny genes (fCotGob3.1)	fCotGob3.1
cgobio_gene_ensembl	ENSCGOT00000001438	8	21054150	21054850	hoxb9a	-1	1	Hoxb9	Channel bull blenny genes (fCotGob3.1)	fCotGob3.1
cgobio_gene_ensembl	ENSCGOT00000001438	8	21045035	21045805	hoxb9a	-1	2	Hoxb9	Channel bull blenny genes (fCotGob3.1)	fCotGob3.1
charengus_gene_ensembl	ENSCHAT00000026571	1	28855728	28856394	hoxb13a	-1	1	Hoxb13	Atlantic herring genes (Ch_v2.0.2)	Ch_v2.0.2
charengus_gene_ensembl	ENSCHAT00000026571	1	28855053	28855300	hoxb13a	-1	2	Hoxb13	Atlantic herring genes (Ch_v2.0.2)	Ch_v2.0.2
charengus_gene_ensembl	ENSCHAT00000026064	1	28725264	28725894	hoxb1a	-1	1	Hoxb1	Atlantic herring genes (Ch_v2.0.2)	Ch_v2.0.2
charengus_gene_ensembl	ENSCHAT00000026064	1	28724007	28724329	hoxb1a	-1	2	Hoxb1	Atlantic herring genes (Ch_v2.0.2)	Ch_v2.0.2
charengus_gene_ensembl	ENSCHAT00000033847	23	9711537	9712149	hoxb1b	1	1	Hoxb1	Atlantic herring genes (Ch_v2.0.2)	Ch_v2.0.2
charengus_gene_ensembl	ENSCHAT00000033847	23	9712280	9712594	hoxb1b	1	2	Hoxb1	Atlantic herring genes (Ch_v2.0.2)	Ch_v2.0.2
charengus_gene_ensembl	ENSCHAT00000033847	23	9713449	9713468	hoxb1b	1	3	Hoxb1	Atlantic herring genes (Ch_v2.0.2)	Ch_v2.0.2
charengus_gene_ensembl	ENSCHAT00000026504	1	28823175	28823688	hoxb9a	-1	1	Hoxb9	Atlantic herring genes (Ch_v2.0.2)	Ch_v2.0.2
charengus_gene_ensembl	ENSCHAT00000026504	1	28820949	28820993	hoxb9a	-1	2	Hoxb9	Atlantic herring genes (Ch_v2.0.2)	Ch_v2.0.2
charengus_gene_ensembl	ENSCHAT00000026504	1	28819101	28819533	hoxb9a	-1	3	Hoxb9	Atlantic herring genes (Ch_v2.0.2)	Ch_v2.0.2
chircus_gene_ensembl	ENSCHIT00000026253	19	37592075	37592654	HOXB1	1	1	Hoxb1	Goat genes (ARS1)	ARS1
chircus_gene_ensembl	ENSCHIT00000026253	19	37593105	37594342	HOXB1	1	2	Hoxb1	Goat genes (ARS1)	ARS1
chircus_gene_ensembl	ENSCHIT00000040816	19	37426727	37427330	HOXB13	1	1	Hoxb13	Goat genes (ARS1)	ARS1
chircus_gene_ensembl	ENSCHIT00000040816	19	37428236	37428489	HOXB13	1	2	Hoxb13	Goat genes (ARS1)	ARS1
chircus_gene_ensembl	ENSCHIT00000034324	19	37501110	37501626	HOXB9	1	1	Hoxb9	Goat genes (ARS1)	ARS1
chircus_gene_ensembl	ENSCHIT00000034324	19	37504260	37504495	HOXB9	1	2	Hoxb9	Goat genes (ARS1)	ARS1
choffmanni_gene_ensembl	ENSCHOT00000006063	scaffold_8915	14079	14652	HOXB1	-1	1	Hoxb1	Sloth genes (choHof1)	choHof1
choffmanni_gene_ensembl	ENSCHOT00000006063	scaffold_8915	13382	13656	HOXB1	-1	2	Hoxb1	Sloth genes (choHof1)	choHof1
choffmanni_gene_ensembl	ENSCHOT00000002365	GeneScaffold_5224	4065	4665	HOXB13	-1	1	Hoxb13	Sloth genes (choHof1)	choHof1
choffmanni_gene_ensembl	ENSCHOT00000002365	GeneScaffold_5224	3425	3549	HOXB13	-1	2	Hoxb13	Sloth genes (choHof1)	choHof1
choffmanni_gene_ensembl	ENSCHOT00000002365	GeneScaffold_5224	3221	3322	HOXB13	-1	3	Hoxb13	Sloth genes (choHof1)	choHof1
choffmanni_gene_ensembl	ENSCHOT00000002365	GeneScaffold_5224	3194	3217	HOXB13	-1	4	Hoxb13	Sloth genes (choHof1)	choHof1
chyarkandensis_gene_ensembl	ENSCHYT00000008339	5	105102912	105103003	HOXB1	1	1	Hoxb1	Yarkand deer genes (CEY_v1)	CEY_v1
chyarkandensis_gene_ensembl	ENSCHYT00000008339	5	105103005	105103492	HOXB1	1	2	Hoxb1	Yarkand deer genes (CEY_v1)	CEY_v1
chyarkandensis_gene_ensembl	ENSCHYT00000008339	5	105103948	105104722	HOXB1	1	3	Hoxb1	Yarkand deer genes (CEY_v1)	CEY_v1
chyarkandensis_gene_ensembl	ENSCHYT00000008210	5	104940564	104941167	HOXB13	1	1	Hoxb13	Yarkand deer genes (CEY_v1)	CEY_v1
chyarkandensis_gene_ensembl	ENSCHYT00000008210	5	104942062	104942315	HOXB13	1	2	Hoxb13	Yarkand deer genes (CEY_v1)	CEY_v1
chyarkandensis_gene_ensembl	ENSCHYT00000008237	5	105012070	105012586	HOXB9	1	1	Hoxb9	Yarkand deer genes (CEY_v1)	CEY_v1
chyarkandensis_gene_ensembl	ENSCHYT00000008237	5	105015232	105015467	HOXB9	1	2	Hoxb9	Yarkand deer genes (CEY_v1)	CEY_v1
cimitator_gene_ensembl	ENSCCAT00000037126	KV389654.1	190903	191479	HOXB1	1	1	Hoxb1	Panamanian white-faced capuchin genes (Cebus_imitator-1.0)	Cebus_imitator-1.0
cimitator_gene_ensembl	ENSCCAT00000037126	KV389654.1	191915	192330	HOXB1	1	2	Hoxb1	Panamanian white-faced capuchin genes (Cebus_imitator-1.0)	Cebus_imitator-1.0
cimitator_gene_ensembl	ENSCCAT00000055875	KV389654.1	2388	3287	HOXB13	1	1	Hoxb13	Panamanian white-faced capuchin genes (Cebus_imitator-1.0)	Cebus_imitator-1.0
cimitator_gene_ensembl	ENSCCAT00000055875	KV389654.1	4254	4933	HOXB13	1	2	Hoxb13	Panamanian white-faced capuchin genes (Cebus_imitator-1.0)	Cebus_imitator-1.0
cimitator_gene_ensembl	ENSCCAT00000053810	KV389654.1	95803	96677	HOXB9	1	1	Hoxb9	Panamanian white-faced capuchin genes (Cebus_imitator-1.0)	Cebus_imitator-1.0
cimitator_gene_ensembl	ENSCCAT00000053810	KV389654.1	99263	101231	HOXB9	1	2	Hoxb9	Panamanian white-faced capuchin genes (Cebus_imitator-1.0)	Cebus_imitator-1.0
cintestinalis_gene_ensembl	ENSCINT00000002468	HT000095.1	187308	187959	hox1	-1	1	Hoxb1	C.intestinalis genes (KH)	KH
cintestinalis_gene_ensembl	ENSCINT00000002468	HT000095.1	183566	183744	hox1	-1	2	Hoxb1	C.intestinalis genes (KH)	KH
cintestinalis_gene_ensembl	ENSCINT00000002468	HT000095.1	182405	183068	hox1	-1	3	Hoxb1	C.intestinalis genes (KH)	KH
cjacchus_gene_ensembl	ENSCJAT00000014677	5	113831242	113831827	HOXB1	1	1	Hoxb1	White-tufted-ear marmoset genes (mCalJac1.pat.X)	mCalJac1.pat.X
cjacchus_gene_ensembl	ENSCJAT00000014677	5	113832271	113832599	HOXB1	1	2	Hoxb1	White-tufted-ear marmoset genes (mCalJac1.pat.X)	mCalJac1.pat.X
cjacchus_gene_ensembl	ENSCJAT00000014565	5	113643036	113644334	HOXB13	1	1	Hoxb13	White-tufted-ear marmoset genes (mCalJac1.pat.X)	mCalJac1.pat.X
cjacchus_gene_ensembl	ENSCJAT00000014565	5	113645299	113645552	HOXB13	1	2	Hoxb13	White-tufted-ear marmoset genes (mCalJac1.pat.X)	mCalJac1.pat.X
cjacchus_gene_ensembl	ENSCJAT00000014588	5	113736140	113736656	HOXB9	1	1	Hoxb9	White-tufted-ear marmoset genes (mCalJac1.pat.X)	mCalJac1.pat.X
cjacchus_gene_ensembl	ENSCJAT00000014588	5	113739268	113739503	HOXB9	1	2	Hoxb9	White-tufted-ear marmoset genes (mCalJac1.pat.X)	mCalJac1.pat.X
cjaponica_gene_ensembl	ENSCJPT00005033488	27	3238465	3239068	HOXB1	1	1	Hoxb1	Japanese quail genes (Coturnix_japonica_2.0)	Coturnix_japonica_2.0
cjaponica_gene_ensembl	ENSCJPT00005033488	27	3239784	3240109	HOXB1	1	2	Hoxb1	Japanese quail genes (Coturnix_japonica_2.0)	Coturnix_japonica_2.0
cjaponica_gene_ensembl	ENSCJPT00005033475	27	3103471	3104267	HOXB13	1	1	Hoxb13	Japanese quail genes (Coturnix_japonica_2.0)	Coturnix_japonica_2.0
cjaponica_gene_ensembl	ENSCJPT00005033475	27	3104987	3106226	HOXB13	1	2	Hoxb13	Japanese quail genes (Coturnix_japonica_2.0)	Coturnix_japonica_2.0
cjaponica_gene_ensembl	ENSCJPT00005033477	27	3140654	3141161	HOXB9	1	1	Hoxb9	Japanese quail genes (Coturnix_japonica_2.0)	Coturnix_japonica_2.0
cjaponica_gene_ensembl	ENSCJPT00005033477	27	3144405	3144640	HOXB9	1	2	Hoxb9	Japanese quail genes (Coturnix_japonica_2.0)	Coturnix_japonica_2.0
clanigera_gene_ensembl	ENSCLAT00000022363	JH721911.1	12616625	12616902		1	1	Hoxb9	Long-tailed chinchilla genes (ChiLan1.0)	ChiLan1.0
clanigera_gene_ensembl	ENSCLAT00000022363	JH721911.1	12619686	12619818		1	2	Hoxb9	Long-tailed chinchilla genes (ChiLan1.0)	ChiLan1.0
clanigera_gene_ensembl	ENSCLAT00000019237	JH721911.1	12707462	12708136	HOXB1	1	1	Hoxb1	Long-tailed chinchilla genes (ChiLan1.0)	ChiLan1.0
clanigera_gene_ensembl	ENSCLAT00000019237	JH721911.1	12708545	12709899	HOXB1	1	2	Hoxb1	Long-tailed chinchilla genes (ChiLan1.0)	ChiLan1.0
clanigera_gene_ensembl	ENSCLAT00000021907	JH721911.1	12536415	12537015	HOXB13	1	1	Hoxb13	Long-tailed chinchilla genes (ChiLan1.0)	ChiLan1.0
clanigera_gene_ensembl	ENSCLAT00000021907	JH721911.1	12537916	12538169	HOXB13	1	2	Hoxb13	Long-tailed chinchilla genes (ChiLan1.0)	ChiLan1.0
cldingo_gene_ensembl	ENSCAFT00020034470	QKWQ01000972.1	6673638	6674684	HOXB1	-1	1	Hoxb1	Dingo genes (ASM325472v1)	ASM325472v1
cldingo_gene_ensembl	ENSCAFT00020034510	QKWQ01000972.1	6840111	6840714	HOXB13	-1	1	Hoxb13	Dingo genes (ASM325472v1)	ASM325472v1
cldingo_gene_ensembl	ENSCAFT00020034510	QKWQ01000972.1	6838688	6838941	HOXB13	-1	2	Hoxb13	Dingo genes (ASM325472v1)	ASM325472v1
cldingo_gene_ensembl	ENSCAFT00020034497	QKWQ01000972.1	6768810	6769466	HOXB9	-1	1	Hoxb9	Dingo genes (ASM325472v1)	ASM325472v1
cldingo_gene_ensembl	ENSCAFT00020034497	QKWQ01000972.1	6764017	6766088	HOXB9	-1	2	Hoxb9	Dingo genes (ASM325472v1)	ASM325472v1
clfamiliaris_gene_ensembl	ENSCAFT00845030255	9	25588410	25588998	HOXB1	-1	1	Hoxb1	Dog genes (ROS_Cfam_1.0)	ROS_Cfam_1.0
clfamiliaris_gene_ensembl	ENSCAFT00845030255	9	25587585	25587913	HOXB1	-1	2	Hoxb1	Dog genes (ROS_Cfam_1.0)	ROS_Cfam_1.0
